UNITED STATES NUCLEAR REGULATORY COMMISSION	8539	3
NATIONAL IMMIGRANT JUSTICE CENTER	3405	3
NATIONAL IMMIGRATION LAW CENTER	3407	3
QWEST COMMUNICATIONS	4238	3
NEW YORK UNIVERSITY	3727	3
QUANTUM DOT	4234	3
QUALCOMM	4232	3
UNITED SIKHS	4876	3
UNITED NEGRO COLLEGE FUND	4871	3
UNITED PARCEL SERVICE	4873	3
AMERICAN VETERINARY MEDICAL ASSOCIATION	7448	3
FLEET RESERVE ASSOCIATION	1827	3
UNITED SPINAL ASSOCIATION	4878	3
SAVE OUR WILD SALMON	4402	3
HEADWATERS	2069	3
AMERICAN WATER WORKS ASSOCIATION	412	3
HUMAN RIGHTS ADVOCATES	2140	3
REFUGEES INTERNATIONAL	10750	3
MARYLAND NETWORK AGAINST DOMESTIC VIOLENCE	2793	3
CAMPAIGN LEGAL CENTER	926	3
AMERICAN PSYCHOLOGICAL ASSOCIATION	368	3
AMERICAN INDIAN HIGHER EDUCATION CONSORTIUM	318	3
NUCLEAR ENERGY INSTITUTE	3823	3
LEGAL MOMENTUM	3822	3
AMERICAN HUMANIST ASSOCIATION	313	3
ORGANIC TRADE ASSOCIATION	3942	3
AMERICAN IMMIGRATION LAWYERS ASSOCIATION	316	3
OCEAN CONSERVANCY	3828	3
MINNESOTA	8445	3
MOTHERS AGAINST DRUNK DRIVING	8441	3
GENENTECH	1928	3
NATIONAL HOUSING LAW PROJECT	8044	3
CALIFORNIA PUBLIC UTILITIES COMMISSION	8182	3
NATIONAL GRANGE	10436	3
WASHINGTON POST COMPANY	5099	3
BUSINESS SOFTWARE ALLIANCE	836	3
PUBLIC EDUCATION NETWORK	4198	3
RENSSELAER POLYTECHNIC INSTITUTE	4284	3
BUSINESS ROUNDTABLE	835	3
NAVIGATORS	3575	3
NAVAJO NATION	3574	3
REPUBLICAN NATIONAL COMMITTEE	4288	3
PUBLIC JUSTICE CENTER	4212	3
AIR NEW ZEALAND	7766	3
WASHINGTON LEGAL FOUNDATION	5096	3
AMERICAN PSYCHOANALYTIC ASSOCIATION	7367	3
AMERICAN POSTAL WORKERS UNION	9524	3
ALLIANCE DEFENSE FUND	12225	3
GENERAL AVIATION MANUFACTURERS ASSOCIATION	9786	3
AMERICAN PUBLIC HEALTH ASSOCIATION	369	3
AMERICAN PSYCHIATRIC ASSOCIATION	367	3
AMERICAN PLANNING ASSOCIATION	364	3
AMERICAN PETROLEUM INSTITUTE	362	3
AMERICAN PHARMACEUTICAL ASSOCIATION	363	3
AMERICAN PAIN FOUNDATION	361	3
YAHOO INC	5274	3
NATIONAL ROOFING CONTRACTORS ASSOCIATION	6823	3
NATIONAL UTILITY CONTRACTORS ASSOCIATION	6824	3
LIFE ISSUES INSTITUTE	10499	3
DEMOCRACY 21	1509	3
LET FREEDOM RING	2667	3
VIRGINIA MANUFACTURERS ASSOCIATION	10631	3
HARD HATTED WOMEN	10543	3
AMERICAN NURSES ASSOCIATION	358	3
NATIONAL CONSUMERS LEAGUE	3311	3
NATIONAL CONSUMER LAW CENTER	3310	3
PUBLIC BROADCASTING SERVICE	4191	3
