key,congress,number,bill_type,is_alive,current_status,title_without_number
108#house_bill=365,108,365,house_bill,False,referred,Tribal College or University Teacher Loan Forgiveness Act
108#house_bill=366,108,366,house_bill,False,referred,To authorize former Federal employees who receive voluntary separation incentive payments under the Department of Agriculture program to accept subsequent employment with the Federal Government, without loss of their payments, when such employment is directly related to fighting forest fires.
110#house_bill=4033,110,4033,house_bill,False,referred,Golf Course Preservation and Modernization Act
108#senate_bill=811,108,811,senate_bill,False,enacted_signed,American Dream Downpayment Act
109#senate_bill=1418,109,1418,senate_bill,False,pass_over_senate,Wired for Health Care Quality Act
112#house_bill=1,112,1,house_bill,False,pass_back_senate,Disaster Relief Appropriations Act, 2013
112#house_bill=2,112,2,house_bill,False,pass_over_house,Repealing the Job-Killing Health Care Law Act
112#house_bill=3,112,3,house_bill,False,pass_over_house,No Taxpayer Funding for Abortion Act
112#house_bill=4,112,4,house_bill,False,enacted_signed,Comprehensive 1099 Taxpayer Protection and Repayment of Exchange Subsidy Overpayments Act of 2011
112#house_bill=5,112,5,house_bill,False,pass_over_house,Protecting Access to Healthcare Act
112#house_bill=7,112,7,house_bill,False,reported,American Energy and Infrastructure Jobs Act of 2012
111#house_bill=5363,111,5363,house_bill,False,referred,Preventing Waste, Fraud, and Abuse Act of 2010
111#house_bill=5366,111,5366,house_bill,False,pass_over_house,Overseas Contractor Reform Act
112#house_bill=3156,112,3156,house_bill,False,referred,Consumer Debit Card Protection Act
110#house_bill=2878,110,2878,house_bill,False,referred,Enhanced Financial Recovery and Equitable Retirement Treatment Act of 2007
111#house_concurrent_resolution=14,111,14,house_concurrent_resolution,False,pass_over_house,Supporting the goals and ideals of Multiple Sclerosis Awareness Week.
111#house_concurrent_resolution=16,111,16,house_concurrent_resolution,False,referred,Recognizing the threat that the spread of radical Islamist terrorism and Iranian adventurism in Africa poses to the United States, our allies, and interests.
109#senate_bill=2803,109,2803,senate_bill,False,enacted_signed,Mine Improvement and New Emergency Response Act of 2006
111#house_concurrent_resolution=13,111,13,house_concurrent_resolution,False,referred,Expressing the sense of Congress that the Supreme Court misinterpreted the First Amendment to the Constitution in the case of Buckley v. Valeo.
110#house_bill=5811,110,5811,house_bill,False,pass_over_house,Electronic Message Preservation Act
109#house_bill=600,109,600,house_bill,False,referred,To clarify issues of criminal jurisdiction within the exterior boundaries of Pueblo lands.
109#house_bill=601,109,601,house_bill,False,referred,Native American Veterans Cemetery Act of 2005
109#house_bill=602,109,602,house_bill,False,referred,Keep Our Promise to America’s Military Retirees Act
109#house_bill=356,109,356,house_bill,False,referred,Unborn Child Pain Awareness Act of 2005
109#house_bill=607,109,607,house_bill,False,referred,To extend the patent numbered RE 38,014 (BIEBERSTEIN) for a period of 2 years.
109#house_bill=609,109,609,house_bill,False,pass_over_house,College Access and Opportunity Act of 2006
112#house_bill=3401,112,3401,house_bill,False,reported,Enhanced Border Security Act
111#house_bill=4678,111,4678,house_bill,False,reported,Foreign Manufacturers Legal Accountability Act of 2010
111#house_resolution=1158,111,1158,house_resolution,False,referred,Recognizing Certified Nurses Day.
112#house_bill=2433,112,2433,house_bill,False,pass_over_house,Veterans Opportunity to Work Act of 2011
111#house_bill=958,111,958,house_bill,False,referred,To amend title 5, United States Code, to make unused sick leave creditable, for purposes of the Federal Employees’ Retirement System, in the same manner as provided for under the Civil Service Retirement System.
110#house_bill=5774,110,5774,house_bill,False,referred,Pathways Advancing Career Training Act
111#house_bill=950,111,950,house_bill,False,reported,To amend chapter 33 of title 38, United States Code, to increase educational assistance for certain veterans pursuing a program of education offered through distance learning.
111#house_bill=953,111,953,house_bill,False,referred,Veterans Travel Tax Relief Act of 2009
110#house_bill=5803,110,5803,house_bill,False,prov_kill_suspensionfailed,To direct the Election Assistance Commission to establish a program to make grants to participating States and units of local government which will administer the regularly scheduled general election for Federal office held in November 2008 for carrying out a program to make backup paper ballots available in the case of the failure of a voting system or voting equipment in the election or some other emergency situation, and for other purposes.
109#house_bill=5897,109,5897,house_bill,False,referred,To extend the period during which members of the Armed Forces deployed in contingency operations may request and receive reimbursement for helmet pads, which are designed to better protect the wearer from bomb blasts than military-issued pads, that are purchased by or for the use of such members.
109#house_bill=5896,109,5896,house_bill,False,referred,Housing Assistance Council Authorization Act of 2006
109#house_bill=5894,109,5894,house_bill,False,referred,Veterans Reassignment Protection Act
110#house_resolution=843,110,843,house_resolution,False,passed_simpleres,Mourning the passing of Congressman Henry J. Hyde and celebrating his leadership and service to the people of Illinois and the United States of America.
110#house_resolution=840,110,840,house_resolution,False,referred,Calling for the protection of human rights and restoration of rule of law in Pakistan.
112#house_bill=1568,112,1568,house_bill,False,referred,Oil Pollution Research and Development Program Reauthorization Act of 2011
111#house_joint_resolution=21,111,21,house_joint_resolution,False,referred,Proposing an amendment to the Constitution of the United States relative to the election of Senators.
108#house_bill=3027,108,3027,house_bill,False,referred,National Minority Media Opportunities Act
112#senate_bill=385,112,385,senate_bill,False,referred,Dale Long Emergency Medical Service Providers Protection Act
108#house_bill=3023,108,3023,house_bill,False,referred,Gasoline Availability Stabilization (GAS) Reserves Act
108#house_bill=3022,108,3022,house_bill,False,referred,School Nutrition Antibiotic Safety Act
110#house_bill=6346,110,6346,house_bill,False,prov_kill_suspensionfailed,Federal Price Gouging Prevention Act
112#house_bill=2437,112,2437,house_bill,False,referred,Academic, Social, and Emotional Learning Act of 2011
112#house_bill=2431,112,2431,house_bill,False,referred,False Travel Documents Prohibition Act of 2011
112#house_bill=2432,112,2432,house_bill,False,referred,To provide for a feasibility study before carrying out any Federal action relating to the Chicago Area Water System.
106#house_bill=3293,106,3293,house_bill,False,enacted_signed,To amend the law that authorized the Vietnam Veterans Memorial to authorize the placement within the site of the memorial of a plaque to honor those Vietnam veterans who died after their service in the Vietnam war, but as a direct result of that service.
106#house_bill=3032,106,3032,house_bill,False,referred,National Amusement Park Ride Safety Act of 1999
108#house_bill=4230,108,4230,house_bill,False,referred,Global Anti-Semitism Awareness Act of 2004
110#house_bill=2138,110,2138,house_bill,False,referred,Investment in America Act of 2007
112#house_bill=1293,112,1293,house_bill,False,referred,Liberian Refugee Immigration Fairness Act of 2011
106#house_bill=1522,106,1522,house_bill,False,referred,Community Protection and Hazardous Fuels Reduction Act of 1999
106#house_bill=1523,106,1523,house_bill,False,reported,Forest Roads-Community Right-To-Know Act
110#house_bill=2133,110,2133,house_bill,False,referred,Small Business Investment and Promotion Act of 2007
110#house_bill=2131,110,2131,house_bill,False,referred,Thomas J. Manton Prostate Cancer Early Detection and Treatment Act of 2007
110#house_bill=6163,110,6163,house_bill,False,referred,Medicare Telehealth Enhancement Act of 2008
110#house_bill=2137,110,2137,house_bill,False,referred,Super-Efficient Appliance Incentives and Market Transformation Act of 2007
110#house_bill=6165,110,6165,house_bill,False,referred,End the Pain at the Pump Act of 2008
110#house_bill=2134,110,2134,house_bill,False,referred,Parent’s Right to Know Act of 2007
110#house_bill=3089,110,3089,house_bill,False,referred,No More Excuses Energy Act of 2007
107#house_bill=1552,107,1552,house_bill,False,enacted_signed,Internet Tax Nondiscrimination Act
110#house_bill=3081,110,3081,house_bill,False,referred,Fairness for Homeowners Act of 2007
110#house_bill=3082,110,3082,house_bill,False,referred,Montgomery GI Bill Degree Extension Act of 2007
110#house_bill=3084,110,3084,house_bill,False,referred,Skin Cancer Prevention, Education, and Consumer Right-To-Know Act
110#house_bill=3085,110,3085,house_bill,False,referred,Lead Poisoning Reduction Act of 2007
110#house_bill=3086,110,3086,house_bill,False,referred,To amend title 28, United States Code, to provide, in the case of certain widows and widowers whose judicial survivors’ annuities are terminated on account of remarriage, for the restoration of benefits upon the dissolution of the remarriage.
110#house_bill=3087,110,3087,house_bill,False,pass_over_house,A bill to require the Secretary of Defense to submit to Congress reports on the status of planning for the redeployment of the Armed Forces from Iraq and to require the Secretary of Defense, the Chairman of the Joint Chiefs of Staff, and appropriate senior officials of the Department of Defense to meet with Congress to brief Congress on the matters contained in the reports.
110#house_bill=1396,110,1396,house_bill,False,referred,To amend the Organic Foods Production Act of 1990 to prohibit the labeling of cloned livestock and products derived from cloned livestock as organic.
111#house_bill=2329,111,2329,house_bill,False,referred,To amend the Internal Revenue Code of 1986 to extend the deduction for certain expenses of elementary and secondary school teachers.
111#house_bill=2328,111,2328,house_bill,False,referred,To amend the Internal Revenue Code of 1986 to allow a credit against income tax for the installation of residential micro-combined heat and power property.
